,Open,High,Low,Volume,Dividends,Stock Splits,Adjusted Close,compound,negative,neutral,positive
2006-02-24,3.664285898208618,3.731429100036621,3.642857074737549,4199300,0.0,1.0,3.7114291191101074,-0.9973,0.198,0.675,0.127
2006-02-27,3.7485709190368652,3.791429042816162,3.737143039703369,5584600,0.0,1.0,3.7899999618530273,-0.9981,0.167,0.743,0.09
2006-02-28,3.7899999618530273,3.8399999141693115,3.6500000953674316,7469000,0.0,1.0,3.8299999237060547,-0.988,0.137,0.748,0.115
2006-03-01,3.8299999237060547,3.8457140922546387,3.7128570079803467,5990600,0.0,1.0,3.835714101791382,-0.9922,0.135,0.776,0.089
2006-03-02,3.807142972946167,3.874285936355591,3.768570899963379,4097800,0.0,1.0,3.8299999237060547,-0.9958,0.152,0.75,0.098
2006-03-03,3.799999952316284,3.8528571128845215,3.7885708808898926,4018700,0.0,1.0,3.822856903076172,-0.9967,0.163,0.744,0.093
2006-03-06,3.8399999141693115,3.8399999141693115,3.614285945892334,9734900,0.0,1.0,3.6600000858306885,-0.9921,0.132,0.776,0.092
2006-03-07,3.63857102394104,3.6942861080169678,3.5585711002349854,6045200,0.0,1.0,3.6371428966522217,-0.9976,0.174,0.71,0.115
2006-03-08,3.642857074737549,3.648571014404297,3.572856903076172,4598300,0.0,1.0,3.5899999141693115,-0.9965,0.178,0.699,0.123
2006-03-09,3.5871429443359375,3.681428909301758,3.5799999237060547,5110000,0.0,1.0,3.607142925262451,-0.9724,0.116,0.785,0.099
2006-03-10,3.5871429443359375,3.68571400642395,3.5214290618896484,7047600,0.0,1.0,3.6500000953674316,-0.9964,0.165,0.734,0.101
2006-03-13,3.5814290046691895,3.6371428966522217,3.5742859840393066,6333600,0.0,1.0,3.585714101791382,-0.9988,0.172,0.751,0.077
2006-03-14,3.578571081161499,3.6585710048675537,3.554286003112793,3805200,0.0,1.0,3.6314289569854736,-0.977,0.136,0.752,0.111
2006-03-15,3.6028571128845215,3.6185710430145264,3.557142972946167,3675000,0.0,1.0,3.5871429443359375,-0.9897,0.179,0.761,0.06
2006-03-16,3.578571081161499,3.664285898208618,3.575714111328125,3471300,0.0,1.0,3.63857102394104,-0.9756,0.137,0.768,0.095
2006-03-17,3.645714044570923,3.7771430015563965,3.5899999141693115,9793700,0.0,1.0,3.7385709285736084,-0.9972,0.162,0.744,0.094
2006-03-20,3.7642860412597656,3.950000047683716,3.757143020629883,9045400,0.0,1.0,3.8685710430145264,-0.994,0.145,0.74,0.115
2006-03-21,3.892857074737549,3.9642860889434814,3.8499999046325684,5661600,0.0,1.0,3.8814289569854736,0.4412,0.141,0.698,0.161
2006-03-22,3.867142915725708,4.021429061889648,3.864285945892334,7182000,0.0,1.0,4.007143020629883,-0.9956,0.165,0.726,0.109
2006-03-23,4.0114288330078125,4.0928568840026855,3.9285709857940674,7041300,0.0,1.0,4.041429042816162,-0.6591,0.146,0.717,0.137
2006-03-24,4.024285793304443,4.099999904632568,4.00428581237793,3467800,0.0,1.0,4.095714092254639,-0.9847,0.142,0.744,0.114
2006-03-27,4.057143211364746,4.1571431159973145,4.037143230438232,5318600,0.0,1.0,4.127142906188965,-0.9965,0.167,0.736,0.097
2006-03-28,4.1414289474487305,4.142857074737549,3.93571400642395,8407700,0.0,1.0,4.00428581237793,-0.9987,0.185,0.725,0.09
2006-03-29,4.018570899963379,4.199999809265137,3.992856979370117,7978600,0.0,1.0,4.17285680770874,-0.9977,0.159,0.747,0.094
2006-03-30,4.158570766448975,4.192856788635254,4.015714168548584,6499500,0.0,1.0,4.091429233551025,-0.9972,0.174,0.736,0.09
2006-03-31,4.0714287757873535,4.158570766448975,4.0714287757873535,3915100,0.0,1.0,4.1414289474487305,-0.992,0.159,0.724,0.118
2006-04-03,4.1414289474487305,4.148571014404297,3.997143030166626,8521800,0.0,1.0,4.018570899963379,-0.894,0.113,0.777,0.109
2006-04-04,4.007143020629883,4.021429061889648,3.8942859172821045,11986100,0.0,1.0,3.9157140254974365,-0.9965,0.172,0.718,0.11
2006-04-05,3.8499999046325684,4.128571033477783,3.838571071624756,14086100,0.0,1.0,4.09428596496582,-0.9946,0.144,0.773,0.083
2006-04-06,4.082857131958008,4.088571071624756,3.992856979370117,6432300,0.0,1.0,4.035714149475098,-0.5502,0.139,0.709,0.152
2006-04-07,4.035714149475098,4.159999847412109,3.9514288902282715,4972800,0.0,1.0,3.991429090499878,-0.9989,0.201,0.735,0.064
2006-04-10,3.9857139587402344,4.088571071624756,3.9657139778137207,5165300,0.0,1.0,4.035714149475098,-0.9914,0.151,0.747,0.102
2006-04-11,4.057143211364746,4.088571071624756,3.9771430492401123,8251600,0.0,1.0,4.074285984039307,-0.9945,0.152,0.748,0.1
2006-04-12,4.095714092254639,4.15571403503418,4.050000190734863,6859300,0.0,1.0,4.1028571128845215,-0.9921,0.152,0.737,0.11
2006-04-13,4.082857131958008,4.179999828338623,4.07857084274292,5076400,0.0,1.0,4.170000076293945,-0.9462,0.127,0.755,0.119
2006-04-17,4.142857074737549,4.17142915725708,4.107142925262451,5381600,0.0,1.0,4.17142915725708,-0.977,0.137,0.751,0.112
2006-04-18,4.179999828338623,4.2671427726745605,4.127142906188965,8466500,0.0,1.0,4.257143020629883,0.9264,0.094,0.783,0.123
2006-04-19,4.252857208251953,4.535714149475098,4.185713768005371,19187000,0.0,1.0,4.440000057220459,-0.4773,0.123,0.737,0.14
2006-04-20,4.437142848968506,4.471428871154785,4.289999961853027,8883000,0.0,1.0,4.444285869598389,-0.9385,0.116,0.762,0.122
2006-04-21,4.434286117553711,4.46999979019165,4.341429233551025,9218300,0.0,1.0,4.400000095367432,-0.9974,0.17,0.756,0.074
2006-04-24,4.40571403503418,4.5328569412231445,4.30142879486084,31042200,0.0,1.0,4.462856769561768,-0.9942,0.137,0.776,0.087
2006-04-25,4.715713977813721,4.731429100036621,4.4571428298950195,27640900,0.0,1.0,4.525713920593262,-0.9909,0.171,0.698,0.131
2006-04-26,4.518570899963379,4.5714287757873535,4.42285680770874,14474600,0.0,1.0,4.497142791748047,-0.9895,0.161,0.723,0.116
2006-04-27,4.541429042816162,4.614285945892334,4.441429138183594,6516300,0.0,1.0,4.46999979019165,-0.9864,0.141,0.741,0.118
2006-04-28,4.2771430015563965,4.398571014404297,4.228570938110352,15372000,0.0,1.0,4.234285831451416,-0.9909,0.161,0.712,0.127
2006-05-01,4.265714168548584,4.300000190734863,4.221428871154785,10093300,0.0,1.0,4.228570938110352,-0.9933,0.181,0.696,0.123
2006-05-02,4.228570938110352,4.340000152587891,4.215713977813721,9424100,0.0,1.0,4.314286231994629,-0.9903,0.154,0.727,0.118
2006-05-03,4.320000171661377,4.3214287757873535,4.230000019073486,8360800,0.0,1.0,4.244286060333252,-0.9956,0.174,0.698,0.128
2006-05-04,4.230000019073486,4.2928571701049805,4.2228569984436035,3287900,0.0,1.0,4.284286022186279,-0.9976,0.167,0.736,0.096
2006-05-05,4.2771430015563965,4.347143173217773,4.268570899963379,4868500,0.0,1.0,4.32857084274292,-0.9339,0.121,0.763,0.116
2006-05-08,4.32714319229126,4.347143173217773,4.271429061889648,4587100,0.0,1.0,4.285714149475098,-0.9971,0.146,0.787,0.068
2006-05-09,4.458570957183838,4.597143173217773,4.371428966522217,15789200,0.0,1.0,4.388570785522461,-0.9974,0.157,0.75,0.093
2006-05-10,4.389999866485596,4.474286079406738,4.335713863372803,6365100,0.0,1.0,4.415713787078857,-0.9984,0.188,0.718,0.093
2006-05-11,4.402856826782227,4.431428909301758,4.215713977813721,10653300,0.0,1.0,4.251429080963135,0.9975,0.07,0.8,0.13
2006-05-12,4.25,4.25,4.145713806152344,6456100,0.0,1.0,4.227142810821533,-0.9931,0.15,0.744,0.106
2006-05-15,4.192856788635254,4.2385711669921875,4.00428581237793,7114800,0.0,1.0,4.064286231994629,-0.9966,0.173,0.726,0.102
2006-05-16,4.0714287757873535,4.194285869598389,4.058570861816406,6390300,0.0,1.0,4.09428596496582,-0.9976,0.161,0.758,0.082
2006-05-17,4.101428985595703,4.115714073181152,4.008571147918701,6195700,0.0,1.0,4.012856960296631,-0.9973,0.167,0.751,0.083
2006-05-18,4.005713939666748,4.101428985595703,3.955713987350464,4592700,0.0,1.0,3.958570957183838,-0.9949,0.139,0.759,0.103
2006-05-19,3.950000047683716,4.058570861816406,3.948570966720581,5382300,0.0,1.0,3.981429100036621,-0.9972,0.185,0.709,0.107
2006-05-22,3.9628570079803467,4.03000020980835,3.914285898208618,7256900,0.0,1.0,4.0,-0.9985,0.197,0.712,0.092
2006-05-23,4.034286022186279,4.131429195404053,3.958570957183838,6094900,0.0,1.0,3.990000009536743,-0.9986,0.184,0.754,0.063
2006-05-24,3.9714291095733643,4.028571128845215,3.8314290046691895,7155400,0.0,1.0,3.991429090499878,-0.9987,0.187,0.725,0.088
2006-05-25,3.992856979370117,4.107142925262451,3.990000009536743,5455800,0.0,1.0,4.107142925262451,-0.9932,0.134,0.777,0.09
2006-05-26,4.114285945892334,4.1571431159973145,4.061429023742676,3797500,0.0,1.0,4.118570804595947,-0.9973,0.185,0.729,0.085
2006-05-30,4.097143173217773,4.1414289474487305,3.9285709857940674,5427100,0.0,1.0,3.9285709857940674,-0.6734,0.14,0.723,0.137
2006-05-31,3.9542860984802246,4.052856922149658,3.9257140159606934,8331400,0.0,1.0,3.955713987350464,-0.9951,0.162,0.743,0.095
2006-06-01,3.945713996887207,4.072856903076172,3.945713996887207,4203500,0.0,1.0,4.072856903076172,-0.9968,0.154,0.758,0.088
2006-06-02,4.0714287757873535,4.1085710525512695,3.9714291095733643,3879400,0.0,1.0,3.992856979370117,-0.9985,0.206,0.707,0.087
2006-06-05,3.9671430587768555,4.038570880889893,3.857142925262451,6242600,0.0,1.0,3.8971428871154785,-0.9941,0.144,0.77,0.086
2006-06-06,3.9128570556640625,3.9128570556640625,3.799999952316284,8615600,0.0,1.0,3.8414289951324463,-0.9943,0.15,0.756,0.094
2006-06-07,3.8414289951324463,3.890000104904175,3.7514290809631348,9676800,0.0,1.0,3.7714290618896484,-0.9993,0.212,0.722,0.066
2006-06-08,3.7385709285736084,3.9857139587402344,3.68571400642395,16986900,0.0,1.0,3.9685709476470947,-0.9811,0.119,0.786,0.095
2006-06-09,3.9757139682769775,3.9785709381103516,3.871428966522217,8463000,0.0,1.0,3.932857036590576,-0.9968,0.146,0.774,0.08
2006-06-12,3.9185709953308105,3.93571400642395,3.809999942779541,7510300,0.0,1.0,3.8685710430145264,-0.9985,0.204,0.73,0.066
2006-06-13,3.8428568840026855,4.0,3.8428568840026855,10831100,0.0,1.0,3.934286117553711,-0.9986,0.165,0.77,0.065
2006-06-14,3.9571430683135986,4.028571128845215,3.9071431159973145,6212500,0.0,1.0,3.9985709190368652,-0.9956,0.165,0.738,0.097
2006-06-15,4.002857208251953,4.062857151031494,3.8814289569854736,8722000,0.0,1.0,3.9571430683135986,-0.9956,0.158,0.739,0.103
2006-06-16,3.9514288902282715,3.9600000381469727,3.8471429347991943,8561700,0.0,1.0,3.874285936355591,-0.9969,0.158,0.769,0.073
2006-06-19,3.9057140350341797,4.024285793304443,3.8657140731811523,8585500,0.0,1.0,4.002857208251953,-0.9964,0.16,0.738,0.102
2006-06-20,3.948570966720581,3.9628570079803467,3.8271429538726807,16476600,0.0,1.0,3.8685710430145264,-0.9984,0.169,0.741,0.09
2006-06-21,3.88857102394104,3.8971428871154785,3.791429042816162,10173100,0.0,1.0,3.8814289569854736,-0.9406,0.147,0.716,0.137
2006-06-22,4.007143020629883,4.070000171661377,3.895714044570923,9859500,0.0,1.0,3.95285701751709,-0.998,0.184,0.711,0.105
2006-06-23,3.930000066757202,3.9600000381469727,3.892857074737549,3780700,0.0,1.0,3.9057140350341797,-0.9972,0.169,0.745,0.085
2006-06-26,3.924285888671875,4.007143020629883,3.924285888671875,4006100,0.0,1.0,3.9571430683135986,-0.9956,0.156,0.756,0.089
2006-06-27,3.9657139778137207,3.9742860794067383,3.838571071624756,5217100,0.0,1.0,3.8442859649658203,-0.992,0.141,0.765,0.094
2006-06-28,3.874285936355591,3.875714063644409,3.752856969833374,5618900,0.0,1.0,3.794286012649536,-0.9972,0.141,0.789,0.07
2006-06-29,3.799999952316284,3.8942859172821045,3.7985711097717285,5491500,0.0,1.0,3.880000114440918,-0.9907,0.155,0.74,0.105
2006-06-30,3.892857074737549,3.931428909301758,3.7857139110565186,7066500,0.0,1.0,3.8871428966522217,-0.9964,0.163,0.76,0.077
2006-07-03,3.9085710048675537,3.937143087387085,3.864285945892334,2731400,0.0,1.0,3.8914289474487305,-0.9992,0.211,0.71,0.079
2006-07-05,3.854285955429077,3.869999885559082,3.7757139205932617,4793600,0.0,1.0,3.8057138919830322,-0.9981,0.175,0.729,0.097
2006-07-06,3.7957139015197754,3.838571071624756,3.7785708904266357,3276000,0.0,1.0,3.802856922149658,-0.997,0.164,0.766,0.07
2006-07-07,3.7957139015197754,3.8457140922546387,3.7142860889434814,5056100,0.0,1.0,3.807142972946167,-0.9971,0.132,0.813,0.055
2006-07-10,3.822856903076172,3.8271429538726807,3.7385709285736084,3127600,0.0,1.0,3.7785708904266357,-0.9924,0.161,0.742,0.097
2006-07-11,3.747143030166626,3.7757139205932617,3.552856922149658,19475400,0.0,1.0,3.6185710430145264,-0.9968,0.162,0.745,0.093
2006-07-12,3.622857093811035,3.627142906188965,3.4985709190368652,6599600,0.0,1.0,3.512856960296631,-0.999,0.21,0.687,0.103
2006-07-13,3.4800000190734863,3.621428966522217,3.4714291095733643,9004800,0.0,1.0,3.557142972946167,-0.9968,0.186,0.694,0.12
2006-07-14,3.5428569316864014,3.561429023742676,3.4128570556640625,8575000,0.0,1.0,3.455713987350464,-0.9988,0.204,0.699,0.097
2006-07-17,3.4285709857940674,3.5114290714263916,3.351428985595703,6465200,0.0,1.0,3.4014289379119873,-0.9991,0.231,0.693,0.076
2006-07-18,3.3971428871154785,3.4100000858306885,3.257143020629883,16231600,0.0,1.0,3.3428568840026855,-0.9985,0.175,0.764,0.061
2006-07-19,3.3271429538726807,3.390000104904175,3.2728569507598877,10269000,0.0,1.0,3.3842859268188477,-0.9995,0.19,0.772,0.037
2006-07-20,3.3871428966522217,3.4442861080169678,3.3271429538726807,7718900,0.0,1.0,3.335714101791382,-0.9686,0.166,0.695,0.139
2006-07-21,3.3242859840393066,3.3442859649658203,3.2814290523529053,8186500,0.0,1.0,3.2928569316864014,-0.9985,0.216,0.699,0.084
2006-07-24,3.2957139015197754,3.4071431159973145,3.197143077850342,24825500,0.0,1.0,3.3942859172821045,-0.9953,0.154,0.744,0.102
2006-07-25,2.7128570079803467,2.762856960296631,2.6557140350341797,106622600,0.0,1.0,2.682857036590576,-0.9961,0.171,0.736,0.093
2006-07-26,2.7357139587402344,2.742856979370117,2.7014288902282715,23378600,0.0,1.0,2.7185709476470947,-0.9985,0.189,0.718,0.093
2006-07-27,2.757143020629883,3.06428599357605,2.75,22501500,0.0,1.0,2.88857102394104,-0.9991,0.22,0.675,0.105
2006-07-28,2.88857102394104,3.0257139205932617,2.8842859268188477,10544100,0.0,1.0,2.9785709381103516,-0.9956,0.155,0.759,0.087
2006-07-31,2.9857139587402344,2.9857139587402344,2.9285709857940674,8388100,0.0,1.0,2.955713987350464,-0.999,0.225,0.697,0.078
2006-08-01,2.9628570079803467,3.009999990463257,2.9014289379119873,13189400,0.0,1.0,2.9285709857940674,-0.9991,0.204,0.714,0.082
2006-08-02,2.9714291095733643,3.049999952316284,2.958570957183838,11226600,0.0,1.0,2.9771430492401123,-0.997,0.159,0.767,0.074
2006-08-03,2.9642860889434814,2.9642860889434814,2.871428966522217,13385400,0.0,1.0,2.9128570556640625,-0.9988,0.149,0.8,0.051
2006-08-04,2.940000057220459,3.107142925262451,2.93571400642395,17391500,0.0,1.0,2.994286060333252,-0.9993,0.171,0.787,0.042
2006-08-07,3.0,3.007143020629883,2.921428918838501,6384000,0.0,1.0,2.9542860984802246,-0.9989,0.211,0.684,0.105
2006-08-08,2.9714291095733643,2.9714291095733643,2.890000104904175,6967800,0.0,1.0,2.9000000953674316,-0.9989,0.183,0.725,0.091
2006-08-09,2.914285898208618,2.938570976257324,2.871428966522217,6594700,0.0,1.0,2.880000114440918,-0.9989,0.165,0.76,0.075
2006-08-10,2.859999895095825,2.885714054107666,2.8314290046691895,7313600,0.0,1.0,2.878571033477783,-0.9978,0.152,0.768,0.081
2006-08-11,2.882857084274292,2.8842859268188477,2.8242859840393066,6278300,0.0,1.0,2.8399999141693115,-0.9992,0.173,0.77,0.057
2006-08-14,2.8428568840026855,2.8585710525512695,2.8342859745025635,5253500,0.0,1.0,2.8442859649658203,-0.9972,0.159,0.761,0.08
2006-08-15,2.8628571033477783,2.9000000953674316,2.8299999237060547,6462400,0.0,1.0,2.8499999046325684,-0.9974,0.184,0.688,0.128
2006-08-16,2.859999895095825,2.877142906188965,2.7957139015197754,10453800,0.0,1.0,2.8242859840393066,-0.9025,0.118,0.777,0.106
2006-08-17,2.799999952316284,2.9514288902282715,2.7985711097717285,9569700,0.0,1.0,2.86142897605896,-0.9993,0.203,0.707,0.09
2006-08-18,2.871428966522217,2.890000104904175,2.8242859840393066,5793900,0.0,1.0,2.835714101791382,-0.9994,0.233,0.645,0.122
2006-08-21,2.8414289951324463,2.8457140922546387,2.731429100036621,9548000,0.0,1.0,2.7885708808898926,0.9274,0.148,0.706,0.146
2006-08-22,2.7714290618896484,2.7842860221862793,2.6657140254974365,12518100,0.0,1.0,2.677143096923828,-0.9896,0.125,0.778,0.097
2006-08-23,2.6785709857940674,2.6914288997650146,2.588571071624756,13015800,0.0,1.0,2.6685709953308105,-0.9986,0.162,0.758,0.08
2006-08-24,2.6600000858306885,2.68571400642395,2.601428985595703,7628600,0.0,1.0,2.6528570652008057,-0.9987,0.168,0.743,0.089
2006-08-25,2.63857102394104,2.6914288997650146,2.622857093811035,7109900,0.0,1.0,2.674285888671875,-0.9979,0.161,0.753,0.087
2006-08-28,2.695713996887207,2.7885708808898926,2.6942861080169678,9011800,0.0,1.0,2.75,-0.996,0.164,0.746,0.091
2006-08-29,2.7614290714263916,2.7814290523529053,2.734286069869995,6967100,0.0,1.0,2.765713930130005,-0.988,0.122,0.787,0.092
2006-08-30,2.7842860221862793,2.8842859268188477,2.7699999809265137,7435400,0.0,1.0,2.869999885559082,-0.9608,0.125,0.758,0.117
2006-08-31,2.885714054107666,2.88857102394104,2.8442859649658203,7647500,0.0,1.0,2.859999895095825,-0.9989,0.173,0.748,0.079
2006-09-01,2.86142897605896,2.895714044570923,2.8499999046325684,5992700,0.0,1.0,2.859999895095825,-0.9958,0.16,0.736,0.104
2006-09-05,2.874285936355591,2.8914289474487305,2.8428568840026855,4260200,0.0,1.0,2.890000104904175,-0.9958,0.147,0.748,0.105
2006-09-06,2.9785709381103516,3.0985710620880127,2.9642860889434814,20215300,0.0,1.0,3.002856969833374,0.9658,0.115,0.752,0.133
2006-09-07,2.9800000190734863,2.9800000190734863,2.8971428871154785,9782500,0.0,1.0,2.9028570652008057,-0.9986,0.164,0.768,0.068
2006-09-08,2.8914289474487305,2.9514288902282715,2.864285945892334,5731600,0.0,1.0,2.8914289474487305,-0.9965,0.14,0.773,0.087
2006-09-11,2.8585710525512695,2.9785709381103516,2.8585710525512695,6344800,0.0,1.0,2.945713996887207,-0.9982,0.172,0.754,0.073
2006-09-12,2.95285701751709,3.122857093811035,2.948570966720581,15677200,0.0,1.0,3.107142925262451,-0.9981,0.16,0.759,0.08
2006-09-13,3.0714290142059326,3.2014288902282715,3.06428599357605,9378600,0.0,1.0,3.180000066757202,-0.9969,0.172,0.721,0.106
2006-09-14,3.161428928375244,3.2228569984436035,3.161428928375244,4983300,0.0,1.0,3.2114291191101074,-0.9987,0.169,0.749,0.082
2006-09-15,3.2357139587402344,3.2742860317230225,3.2128570079803467,9599100,0.0,1.0,3.245713949203491,-0.999,0.167,0.772,0.061
2006-09-18,3.2642860412597656,3.2842860221862793,3.1757140159606934,8449000,0.0,1.0,3.190000057220459,-0.9667,0.121,0.773,0.106
2006-09-19,3.1785709857940674,3.237143039703369,3.0999999046325684,13532400,0.0,1.0,3.135714054107666,-0.9988,0.171,0.748,0.081
2006-09-20,3.1671431064605713,3.2214291095733643,3.161428928375244,4520600,0.0,1.0,3.2100000381469727,-0.9985,0.167,0.755,0.079
2006-09-21,3.205713987350464,3.3628571033477783,3.20285701751709,7473900,0.0,1.0,3.2757139205932617,-0.9592,0.134,0.751,0.115
2006-09-22,3.2771430015563965,3.299999952316284,3.2100000381469727,4979800,0.0,1.0,3.2871429920196533,0.9774,0.092,0.781,0.127
2006-09-25,3.325714111328125,3.328571081161499,3.2728569507598877,4502400,0.0,1.0,3.299999952316284,-0.9965,0.141,0.785,0.074
2006-09-26,3.3214290142059326,3.328571081161499,3.2757139205932617,3538500,0.0,1.0,3.2828569412231445,-0.996,0.145,0.755,0.1
2006-09-27,3.2857139110565186,3.3557140827178955,3.2857139110565186,4239900,0.0,1.0,3.312856912612915,-0.9957,0.168,0.723,0.109
2006-09-28,3.3214290142059326,3.371428966522217,3.2728569507598877,5580400,0.0,1.0,3.301429033279419,-0.976,0.127,0.758,0.115
2006-09-29,3.315713882446289,3.3557140827178955,3.234286069869995,9544500,0.0,1.0,3.254286050796509,-0.9401,0.133,0.748,0.119
2006-10-02,3.255713939666748,3.302856922149658,3.242856979370117,5057500,0.0,1.0,3.258570909500122,-0.9964,0.154,0.767,0.079
2006-10-03,3.258570909500122,3.2957139015197754,3.18571400642395,7105700,0.0,1.0,3.291429042816162,-0.9629,0.136,0.749,0.114
2006-10-04,3.2799999713897705,3.338571071624756,3.258570909500122,5247200,0.0,1.0,3.31428599357605,-0.9988,0.174,0.74,0.086
2006-10-05,3.335714101791382,3.427143096923828,3.29714298248291,5028800,0.0,1.0,3.4071431159973145,-0.9909,0.127,0.788,0.085
2006-10-06,3.4071431159973145,3.458570957183838,3.378571033477783,4361700,0.0,1.0,3.4442861080169678,-0.99,0.119,0.798,0.083
2006-10-09,3.455713987350464,3.455713987350464,3.4100000858306885,2941400,0.0,1.0,3.4285709857940674,-0.9929,0.159,0.73,0.111
2006-10-10,3.4414288997650146,3.4414288997650146,3.354285955429077,3579100,0.0,1.0,3.374285936355591,-0.9939,0.126,0.789,0.085
2006-10-11,3.351428985595703,3.395714044570923,3.294286012649536,9109800,0.0,1.0,3.3399999141693115,-0.9864,0.129,0.769,0.103
2006-10-12,3.328571081161499,3.3657140731811523,3.317142963409424,5347300,0.0,1.0,3.3442859649658203,-0.9919,0.13,0.789,0.081
2006-10-13,3.3628571033477783,3.369999885559082,3.311429023742676,4435200,0.0,1.0,3.31428599357605,-0.8204,0.103,0.797,0.1
2006-10-16,3.3342859745025635,3.3399999141693115,3.315713882446289,7366100,0.0,1.0,3.317142963409424,-0.9967,0.143,0.783,0.074
2006-10-17,3.31428599357605,3.315713882446289,3.2228569984436035,8232700,0.0,1.0,3.247143030166626,-0.9969,0.142,0.775,0.083
2006-10-18,3.257143020629883,3.2771430015563965,3.182857036590576,5683300,0.0,1.0,3.198570966720581,-0.9957,0.13,0.789,0.081
2006-10-19,3.182857036590576,3.2171430587768555,3.161428928375244,7921900,0.0,1.0,3.1628570556640625,-0.9943,0.155,0.741,0.104
2006-10-20,3.1600000858306885,3.18571400642395,3.135714054107666,10821300,0.0,1.0,3.177143096923828,-0.9895,0.137,0.761,0.102
2006-10-23,3.181428909301758,3.6571431159973145,3.1500000953674316,30411500,0.0,1.0,3.29714298248291,-0.9926,0.138,0.768,0.094
2006-10-24,3.9014289379119873,4.014286041259766,3.8057138919830322,83430200,0.0,1.0,3.9100000858306885,-0.7839,0.129,0.749,0.122
2006-10-25,3.948570966720581,3.994286060333252,3.890000104904175,19505500,0.0,1.0,3.9628570079803467,-0.7261,0.109,0.785,0.106
2006-10-26,3.9642860889434814,3.9828569889068604,3.874285936355591,11428200,0.0,1.0,3.9642860889434814,-0.9976,0.161,0.742,0.098
2006-10-27,3.950000047683716,3.9985709190368652,3.911428928375244,13521900,0.0,1.0,3.9414288997650146,-0.9987,0.18,0.747,0.072
2006-10-30,3.95285701751709,3.987143039703369,3.921428918838501,5996900,0.0,1.0,3.987143039703369,-0.9873,0.142,0.743,0.116
2006-10-31,4.0,4.057143211364746,3.921428918838501,11556300,0.0,1.0,3.9514288902282715,-0.9979,0.195,0.716,0.09
2006-11-01,3.958570957183838,4.025713920593262,3.921428918838501,9830100,0.0,1.0,3.93571400642395,-0.997,0.139,0.79,0.071
2006-11-02,3.890000104904175,3.9057140350341797,3.7871429920196533,11160800,0.0,1.0,3.81428599357605,-0.9964,0.133,0.801,0.066
2006-11-03,3.819999933242798,3.9171431064605713,3.742856979370117,8771000,0.0,1.0,3.81428599357605,-0.9969,0.143,0.771,0.087
2006-11-06,3.828571081161499,3.9000000953674316,3.8214290142059326,6659100,0.0,1.0,3.8942859172821045,-0.9856,0.127,0.783,0.09
2006-11-07,3.8499999046325684,3.9771430492401123,3.8399999141693115,8931300,0.0,1.0,3.948570966720581,-0.9715,0.124,0.767,0.109
2006-11-08,3.93571400642395,4.138570785522461,3.9071431159973145,15641500,0.0,1.0,4.12571382522583,-0.9522,0.115,0.784,0.1
2006-11-09,4.118570804595947,4.214285850524902,4.110000133514404,14364000,0.0,1.0,4.131429195404053,-0.9933,0.146,0.741,0.112
2006-11-10,4.151429176330566,4.2171430587768555,4.134285926818848,7702100,0.0,1.0,4.197143077850342,-0.9977,0.17,0.723,0.107
2006-11-13,4.21999979019165,4.284286022186279,4.187142848968506,4727100,0.0,1.0,4.212856769561768,-0.9964,0.167,0.719,0.114
2006-11-14,4.237143039703369,4.2385711669921875,4.131429195404053,6176800,0.0,1.0,4.15571403503418,-0.9667,0.126,0.763,0.111
2006-11-15,4.144286155700684,4.260000228881836,4.119999885559082,8296400,0.0,1.0,4.25,-0.9976,0.145,0.784,0.071
2006-11-16,4.242856979370117,4.25,4.161428928375244,4421900,0.0,1.0,4.181428909301758,-0.9658,0.122,0.771,0.107
2006-11-17,4.181428909301758,4.181428909301758,4.121428966522217,3567200,0.0,1.0,4.131429195404053,-0.9842,0.139,0.744,0.117
2006-11-20,4.131429195404053,4.197143077850342,4.114285945892334,2908500,0.0,1.0,4.154285907745361,-0.9904,0.13,0.778,0.092
2006-11-21,4.1785712242126465,4.199999809265137,4.142857074737549,3021200,0.0,1.0,4.181428909301758,-0.9698,0.129,0.76,0.111
2006-11-22,4.194285869598389,4.24571418762207,4.167142868041992,2942100,0.0,1.0,4.227142810821533,-0.9961,0.17,0.725,0.105
2006-11-24,4.17142915725708,4.195713996887207,4.164286136627197,1978900,0.0,1.0,4.194285869598389,-0.9943,0.144,0.76,0.095
2006-11-27,4.17285680770874,4.185713768005371,4.12428617477417,6035400,0.0,1.0,4.138570785522461,-0.9894,0.119,0.807,0.074
2006-11-28,4.104286193847656,4.142857074737549,4.074285984039307,6202700,0.0,1.0,4.119999885559082,-0.9837,0.142,0.739,0.119
2006-11-29,4.144286155700684,4.2014288902282715,4.12571382522583,4333000,0.0,1.0,4.170000076293945,-0.9956,0.148,0.779,0.073
2006-11-30,4.138570785522461,4.25,4.134285926818848,6510000,0.0,1.0,4.182857036590576,-0.9757,0.137,0.748,0.115
2006-12-01,4.195713996887207,4.285714149475098,4.144286155700684,6374200,0.0,1.0,4.208570957183838,-0.9904,0.138,0.771,0.091
2006-12-04,4.199999809265137,4.2071428298950195,4.130000114440918,5062400,0.0,1.0,4.132856845855713,-0.9906,0.174,0.714,0.112
2006-12-05,4.161428928375244,4.182857036590576,4.0428571701049805,6920900,0.0,1.0,4.1414289474487305,0.962,0.12,0.729,0.15
